a,dureeFeu,ecarts
3.5500000000000003,26.4,30.27839060710076
3.5500000000000003,26.6,63.3814399201029
3.5500000000000003,26.8,36.2765826219098
3.5500000000000003,27.0,20.352112142701415
3.5500000000000003,27.2,13.262209398692589
3.5500000000000003,27.4,13.425177553120097
3.5500000000000003,27.6,18.77497542933399
3.5500000000000003,27.8,27.2374778223624
3.5500000000000003,28.0,36.999002277174526
3.5500000000000003,28.200000000000003,47.47058259634413
3.5500000000000003,28.4,58.02705303230203
3.5500000000000003,28.6,55.79974256135351
3.5500000000000003,28.8,39.885314042020845
3.5500000000000003,29.0,12.324663564973548
3.5500000000000003,29.200000000000003,18.112069822484543
3.5500000000000003,29.4,26.102115532240195
3.5500000000000003,29.6,38.893734298841814
3.5500000000000003,29.8,32.927207095167255
3.5500000000000003,30.0,19.186338359249522
3.5500000000000003,30.200000000000003,12.992083978610118
3.5500000000000003,30.4,13.032306531491997
3.5500000000000003,30.6,17.58968793102181
3.5500000000000003,30.8,25.21632171577715
3.5500000000000003,31.0,32.17993736843444
3.5500000000000003,31.200000000000003,35.15673748970844
3.5500000000000003,31.4,39.095675539849985
3.5500000000000003,31.6,44.01585558724767
3.5500000000000003,31.8,49.251913707414815
3.5500000000000003,32.0,55.17028683759988
3.5500000000000003,32.2,30.073424106891288
3.5500000000000003,32.4,24.185150986102126
3.5500000000000003,32.6,11.50300068437944
3.5500000000000003,32.8,15.188299770677139
3.5500000000000003,33.0,30.82386972427923
3.5500000000000003,33.2,22.04695949688575
3.5500000000000003,33.4,16.389432305226695
3.5500000000000003,33.6,22.84514694823102
3.5500000000000003,33.8,16.610749993631465
3.5500000000000003,34.0,16.296812895770636
3.5500000000000003,34.2,21.094467784972394
3.5500000000000003,34.4,29.120299167440415
3.5500000000000003,34.6,38.761032376517996
3.5500000000000003,34.8,48.96818526704399
3.5500000000000003,35.0,58.43304732334502
3.5500000000000003,35.2,68.44602202816469
3.5500000000000003,35.4,79.1012237616184
3.5500000000000003,35.6,68.84811045299523
3.5500000000000003,35.8,58.79504411926679
3.5500000000000003,36.0,41.09199648867332
3.5500000000000003,36.2,49.34036646013444
3.5500000000000003,36.400000000000006,52.272345859477824
3.5500000000000003,36.6,47.81737228852374
3.5500000000000003,36.8,41.213610070220525
3.5500000000000003,37.0,36.73082439964277
3.5500000000000003,37.2,31.40195532120865
3.5500000000000003,37.400000000000006,31.418192841755182
3.5500000000000003,37.6,39.488207768441036
3.5500000000000003,37.8,37.48835883752225
3.5500000000000003,38.0,38.58370343980389
3.5500000000000003,38.2,42.70383797647486
3.5500000000000003,38.400000000000006,50.03775383003381
3.5500000000000003,38.6,59.973832400996145
3.5500000000000003,38.8,73.68306494337043
3.5500000000000003,39.0,76.32529368717213
3.5500000000000003,39.2,61.30375830311984
3.5500000000000003,39.400000000000006,64.20425259582335
3.5500000000000003,39.6,76.62417466079407
3.5500000000000003,39.8,45.65415808156834
3.575,20.0,56.080793086493856
3.575,20.2,43.43456787444723
3.575,20.4,40.46615568016293
3.575,20.6,42.711197421846535
3.575,20.8,51.888565949524654
3.575,21.0,66.02891507992537
3.575,21.2,81.16496149473264
3.575,21.4,93.6476086270788
3.575,21.6,105.04692060074763
3.575,21.8,79.06114334071636
3.575,22.0,52.099847492959924
3.575,22.2,30.606777299781537
3.575,22.4,41.38929763023372
3.575,22.6,56.84223762106696
3.575,22.8,101.7344476669467
3.575,23.0,56.67753356972366
3.575,23.2,33.954342667457624
3.575,23.4,23.987113401030264
3.575,23.6,19.605541064027953
3.575,23.8,20.52496513391054
3.575,24.0,25.106452820663307
3.575,24.2,33.02761648114231
3.575,24.4,45.55547087864208
3.575,24.6,60.834495076373
3.575,24.8,64.24833566813345
3.575,25.0,78.75633996187297
3.575,25.2,66.69524831916372
3.575,25.4,46.260095925408244
3.575,25.6,30.295181077328742
3.575,25.8,30.63081142007072
3.575,26.0,32.51568312520938
3.575,26.2,51.25339169010281
3.575,26.4,30.440423548436375
3.575,26.6,63.62576426936901
3.575,26.8,36.445728788743025
3.575,27.0,20.461532138542395
3.575,27.2,13.320960310604518
3.575,27.4,13.447087464753999
3.575,27.6,18.77005918131972
3.575,27.8,27.233516238158362
3.575,28.0,36.98032372507194
3.575,28.200000000000003,47.467517431766005
3.575,28.4,58.18261668125138
3.575,28.6,51.476220379654734
3.575,28.8,27.94059003554203
3.575,29.0,12.307841434284406
3.575,29.200000000000003,18.107422747202605
3.575,29.4,26.100455427251298
3.575,29.6,39.07307329475238
3.575,29.8,33.09022683865624
3.575,30.0,19.293424629770502
3.575,30.200000000000003,13.042373360830933
3.575,30.4,13.061809917303064
3.575,30.6,17.592764971121838
3.575,30.8,25.196599644525996
3.575,31.0,32.25387017155744
3.575,31.200000000000003,35.22053543479812
3.575,31.4,39.14849369964857
3.575,31.6,44.07061208698306
3.575,31.8,49.37065197878589
3.575,32.0,49.91482915365881
3.575,32.2,30.095098642111402
3.575,32.4,18.60288198361937
3.575,32.6,11.5158244910085
3.575,32.8,15.186603595873079
3.575,33.0,30.9597133893718
3.575,33.2,22.15514896086488
3.575,33.4,16.451173351402765
3.575,33.6,22.951104309014703
3.575,33.8,16.664545814322544
3.575,34.0,16.30526490214408
3.575,34.2,21.075352877416385
3.575,34.4,29.087289571174338
3.575,34.6,38.73246852807873
3.575,34.8,48.9809608288501
3.575,35.0,58.430061314589864
3.575,35.2,68.50486723218299
3.575,35.4,79.32321183939314
3.575,35.6,68.62774408220741
3.575,35.8,34.11785859857255
3.575,36.0,41.01824595867935
3.575,36.2,49.297427355361634
3.575,36.400000000000006,52.33854394122837
3.575,36.6,47.83502609962309
3.575,36.8,41.28533453991608
3.575,37.0,36.76794292954452
3.575,37.2,31.44357919785826
3.575,37.400000000000006,31.448870718677334
3.575,37.6,39.54996675366388
3.575,37.8,37.525381396514604
3.575,38.0,38.59082835886806
3.575,38.2,42.689126762959916
3.575,38.400000000000006,50.01034991953473
3.575,38.6,59.94592164807982
3.575,38.8,73.32852687275773
3.575,39.0,76.08347215152668
3.575,39.2,61.23124524847829
3.575,39.400000000000006,64.13611817497227
3.575,39.6,76.55789814094337
3.575,39.8,45.65692562760399
3.6,20.0,56.205244632509704
3.6,20.2,43.5059970121627
3.6,20.4,40.511379266913906
3.6,20.6,42.738085337510434
3.6,20.8,51.86948370058888
3.6,21.0,65.99105757550038
3.6,21.2,81.17796623907857
3.6,21.4,93.70160365248654
3.6,21.6,105.74993565190172
3.6,21.8,79.09909726228103
3.6,22.0,52.18559840906123
3.6,22.2,30.601987080594373
3.6,22.4,41.367254081650366
3.6,22.6,69.09660263019583
3.6,22.8,102.08242620299752
3.6,23.0,56.89862785540682
3.6,23.2,34.07621794878493
3.6,23.4,24.065573240743326
3.6,23.6,19.65909723451906
3.6,23.8,20.540842294463715
3.6,24.0,25.1118066680719
3.6,24.2,33.03118412819025
3.6,24.4,45.51074002320505
3.6,24.6,60.797972876214295
3.6,24.8,64.26499795027448
3.6,25.0,79.13497511470148
3.6,25.2,56.437435260113325
3.6,25.4,46.366479239533504
3.6,25.6,30.423353182033168
3.6,25.8,30.7494490891458
3.6,26.0,32.60977336115022
3.6,26.2,51.4591773627822
3.6,26.4,30.61335537813864
3.6,26.6,63.89499719920243
3.6,26.8,36.632054955945165
3.6,27.0,20.582712500363044
3.6,27.2,13.386068671988339
3.6,27.4,13.46987090037955
3.6,27.6,18.761168244474014
3.6,27.8,27.220665372824207
3.6,28.0,36.94820349702974
3.6,28.200000000000003,47.45059383321412
3.6,28.4,58.38259841839482
3.6,28.6,47.82555856693643
3.6,28.8,27.931392735190197
3.6,29.0,12.291135343247648
3.6,29.200000000000003,18.10528753635615
3.6,29.4,26.095275578282994
3.6,29.6,39.26767805205149
3.6,29.8,33.26720069480689
3.6,30.0,19.407343892790664
3.6,30.200000000000003,13.097744060483945
3.6,30.4,13.090387831163138
3.6,30.6,17.589780643866135
3.6,30.8,25.166267896144458
3.6,31.0,32.32808384806654
3.6,31.200000000000003,35.28006425754714
3.6,31.4,39.19441704862843
3.6,31.6,44.11609577445654
3.6,31.8,49.559700937027564
3.6,32.0,44.69541806461549
3.6,32.2,19.837630377992365
3.6,32.4,18.59662158158362
3.6,32.6,11.528234056365093
3.6,32.8,15.18404369812249
3.6,33.0,31.1065233441836
3.6,33.2,22.270049705791077
3.6,33.4,16.516271002407745
3.6,33.6,23.06771258616662
3.6,33.8,16.726157187939112
3.6,34.0,16.318801651686464
3.6,34.2,21.057183948319476
3.6,34.4,29.051850579757982
3.6,34.6,38.69812318518205
3.6,34.8,48.98423401639572
3.6,35.0,58.424461527105464
3.6,35.2,68.59975406961799
3.6,35.4,68.95714819929952
3.6,35.6,49.10133180386164
3.6,35.8,34.048461632841295
3.6,36.0,40.94867707684349
3.6,36.2,49.238290842670374
3.6,36.400000000000006,52.413723355914094
3.6,36.6,47.86152104011104
3.6,36.8,41.36258847262419
3.6,37.0,36.80969495845623
3.6,37.2,31.48585487523646
3.6,37.400000000000006,31.47932276040896
3.6,37.6,39.617440245841564
3.6,37.8,37.565331149085445
3.6,38.0,38.599534927675904
3.6,38.2,42.668688859822225
3.6,38.400000000000006,49.99054516268552
3.6,38.6,59.90721177562917
3.6,38.8,72.84877783241203
3.6,39.0,75.87213880974656
3.6,39.2,65.04717906173205
3.6,39.400000000000006,64.06468816735672
3.6,39.6,76.4888256766685
3.6,39.8,45.65846914974579
3.625,20.0,56.32626636192703
3.625,20.2,43.57978222605271
3.625,20.4,40.56027422998348
3.625,20.6,42.77026420636024
3.625,20.8,51.87009425969933
3.625,21.0,65.9769309172116
3.625,21.2,81.1811085762586
3.625,21.4,93.78836039889417
3.625,21.6,99.04488622991893
3.625,21.8,58.63412363596781
3.625,22.0,52.27669474409984
3.625,22.2,30.607550494578952
3.625,22.4,41.35541825295073
3.625,22.6,69.33105130442122
3.625,22.8,102.41389722785388
3.625,23.0,57.086482918689065
3.625,23.2,34.19804003933408
3.625,23.4,24.140121523030423
3.625,23.6,19.707163409804263
3.625,23.8,20.55994126268521
3.625,24.0,25.110670534681798
3.625,24.2,33.01938360906529
3.625,24.4,45.46850025125555
3.625,24.6,60.78379607586047
3.625,24.8,64.30835688793564
3.625,25.0,79.61220166161397
3.625,25.2,56.722891025297784
3.625,25.4,46.46650282472873
3.625,25.6,30.548551998374172
3.625,25.8,30.856366626049383
3.625,26.0,62.26096472632432
3.625,26.2,51.663272533792835
3.625,26.4,30.77964456690659
3.625,26.6,64.14283453314857
3.625,26.8,36.801545800842526
3.625,27.0,20.694807335583825
3.625,27.2,13.445501676969993
3.625,27.4,13.492351175571262
3.625,27.6,18.75698558325875
3.625,27.8,27.216380164967518
3.625,28.0,36.92769908913766
3.625,28.200000000000003,47.45872181007663
3.625,28.4,58.62151969413547
3.625,28.6,44.76711782691268
3.625,28.8,27.924236083047155
3.625,29.0,12.281615461833322
3.625,29.200000000000003,18.10484962282564
3.625,29.4,26.087663678279004
3.625,29.6,39.44679890427141
3.625,29.8,33.43013040927643
3.625,30.0,19.51682566219014
3.625,30.200000000000003,13.150056409058692
3.625,30.4,13.1209805209959
3.625,30.6,17.590288146569566
3.625,30.8,25.154449393880228
3.625,31.0,32.401463924889406
3.625,31.200000000000003,35.3433728040875
3.625,31.4,39.247635766014604
3.625,31.6,44.178151826249234
3.625,31.8,49.78310937121874
3.625,32.0,39.0703156253927
3.625,32.2,19.803472027707123
3.625,32.4,18.589424455353182
3.625,32.6,11.543755418417762
3.625,32.8,15.185308607164504
3.625,33.0,31.24175537877876
3.625,33.2,22.377175518942746
3.625,33.4,16.576837623444337
3.625,33.6,23.173768584011952
3.625,33.8,16.78084935741374
3.625,34.0,16.333306365467816
3.625,34.2,21.040033383611068
3.625,34.4,29.021706156949072
3.625,34.6,38.673821576610834
3.625,34.8,49.001386384267235
3.625,35.0,58.43386510907499
3.625,35.2,68.71099269705225
3.625,35.4,58.90534413653795
3.625,35.6,49.08056948528969
3.625,35.8,33.987301882634185
3.625,36.0,40.88010410538745
3.625,36.2,37.48947023484072
3.625,36.400000000000006,52.472059844475844
3.625,36.6,47.87931427336373
3.625,36.8,41.43144371482025
3.625,37.0,36.862613994404384
3.625,37.2,31.53058668933542
3.625,37.400000000000006,31.520550913144778
3.625,37.6,39.68614675085709
3.625,37.8,37.59922243877834
3.625,38.0,38.61283370363347
3.625,38.2,42.66494402264928
3.625,38.400000000000006,49.96138277325241
3.625,38.6,59.87190860894736
3.625,38.8,72.53359567971407
3.625,39.0,60.22568540119429
3.625,39.2,64.8173417399014
3.625,39.400000000000006,64.00319031368844
3.625,39.6,76.44282855598357
3.625,39.8,45.66447208460458
3.65,20.0,56.46523895269998
3.65,20.2,43.659666838388986
3.65,20.4,40.603894582509064
3.65,20.6,42.80527888018263
3.65,20.8,51.86977442529827
3.65,21.0,65.96833028753454
3.65,21.2,81.20249910679702
3.65,21.4,93.94022944848507
3.65,21.6,88.26276709709472
3.65,21.8,58.93545341495286
3.65,22.0,52.37108775145866
3.65,22.2,30.622858347197095
3.65,22.4,41.340981514165335
3.65,22.6,69.56236144417586
3.65,22.8,102.71613447655324
3.65,23.0,57.28421667869664
3.65,23.2,34.31903050038079
3.65,23.4,24.214555641512636
3.65,23.6,19.758825943069795
3.65,23.8,20.578503036968154
3.65,24.0,25.10633202625846
3.65,24.2,33.01114844878515
3.65,24.4,45.4209570075761
3.65,24.6,60.75772268257447
3.65,24.8,64.36081964554226
3.65,25.0,79.76194197311908
3.65,25.2,48.69459279866268
3.65,25.4,46.56647240917691
3.65,25.6,30.674213114807333
3.65,25.8,30.972808124078092
3.65,26.0,62.5009721031314
3.65,26.2,51.87346519710515
3.65,26.4,30.948682648183222
3.65,26.6,64.40272993214407
3.65,26.8,36.98259225717993
3.65,27.0,20.81474082581367
3.65,27.2,13.509137500360572
3.65,27.4,13.515535846902992
3.65,27.6,18.750486431821255
3.65,27.8,27.21047164765242
3.65,28.0,36.91089711268947
3.65,28.200000000000003,47.46700718061224
3.65,28.4,58.95853597731538
3.65,28.6,44.78360584613368
3.65,28.8,27.917192995941477
3.65,29.0,12.273509554837606
3.65,29.200000000000003,18.105430608047307
3.65,29.4,25.6726008664043
3.65,29.6,39.62713721434416
3.65,29.8,33.59586851368506
3.65,30.0,19.626449603374724
3.65,30.200000000000003,13.198593229331406
3.65,30.4,13.149531821144762
3.65,30.6,17.58832127294594
3.65,30.8,25.145326448110822
3.65,31.0,32.47962337564826
3.65,31.200000000000003,35.41462333987337
3.65,31.4,39.31255115945364
3.65,31.6,44.24718841738417
3.65,31.8,50.01637812376649
3.65,32.0,33.99402267849311
3.65,32.2,19.77780899402737
3.65,32.4,18.59045875110347
3.65,32.6,11.561423306437375
3.65,32.8,12.742963214800039
3.65,33.0,31.36106649246952
3.65,33.2,22.472331758629046
3.65,33.4,16.631522132179
3.65,33.6,23.266025566074568
3.65,33.8,16.82831625565688
3.65,34.0,16.348234376415327
3.65,34.2,21.02974161258925
3.65,34.4,29.00123827714758
3.65,34.6,38.66166161758059
3.65,34.8,49.030762533230494
3.65,35.0,58.44689273986564
3.65,35.2,68.86733709022519
3.65,35.4,58.169364874394624
3.65,35.6,49.06881784602219
3.65,35.8,33.94680743002863
3.65,36.0,40.819194457796954
3.65,36.2,37.44632542813421
3.65,36.400000000000006,52.54036057151047
3.65,36.6,47.90783992520209
3.65,36.8,41.498704572667876
3.65,37.0,36.90633421358496
3.65,37.2,31.579777897424762
3.65,37.400000000000006,31.560800218451337
3.65,37.6,39.758670430567996
3.65,37.8,37.6345381562352
3.65,38.0,38.62845383244236
3.65,38.2,42.65327919706891
3.65,38.400000000000006,49.947066283898685
3.65,38.6,59.84557582348426
3.65,38.8,72.28864552823717
3.65,39.0,60.27922480852962
3.65,39.2,54.79293692701563
3.65,39.400000000000006,63.94644641442056
3.65,39.6,76.38590474321833
3.65,39.8,45.664088695700144
3.6750000000000003,20.0,56.58240598573558
3.6750000000000003,20.2,43.72851210120952
3.6750000000000003,20.4,40.64836669706706
3.6750000000000003,20.6,42.823507481208985
3.6750000000000003,20.8,51.85142585582939
3.6750000000000003,21.0,65.9228771769489
3.6750000000000003,21.2,81.21709020055565
3.6750000000000003,21.4,94.18237203344397
3.6750000000000003,21.6,82.58023180877129
3.6750000000000003,21.8,59.234637810721075
3.6750000000000003,22.0,24.283735158082873
3.6750000000000003,22.2,30.631779754680718
3.6750000000000003,22.4,41.32153178530857
3.6750000000000003,22.6,69.80134445885611
3.6750000000000003,22.8,103.05068817927346
3.6750000000000003,23.0,57.48875090537868
3.6750000000000003,23.2,34.44477899876179
3.6750000000000003,23.4,24.289660037402314
3.6750000000000003,23.6,19.808816655935516
3.6750000000000003,23.8,20.59751478327312
3.6750000000000003,24.0,25.114377832008955
3.6750000000000003,24.2,33.007408393370454
3.6750000000000003,24.4,45.38946162027173
3.6750000000000003,24.6,60.7716937219549
3.6750000000000003,24.8,64.41541554139282
3.6750000000000003,25.0,70.86471672207634
3.6750000000000003,25.2,48.755547760815475
3.6750000000000003,25.4,46.667200686002005
3.6750000000000003,25.6,30.80542414687921
3.6750000000000003,25.8,31.086841841337414
3.6750000000000003,26.0,62.715003435271576
3.6750000000000003,26.2,52.06667761547754
3.6750000000000003,26.4,31.107202765069324
3.6750000000000003,26.6,64.65003180456146
3.6750000000000003,26.8,37.151976359721665
3.6750000000000003,27.0,20.92738986179833
3.6750000000000003,27.2,13.569084905585267
3.6750000000000003,27.4,13.538489661711605
3.6750000000000003,27.6,18.74703514432393
3.6750000000000003,27.8,27.201733977348788
3.6750000000000003,28.0,36.877970419165656
3.6750000000000003,28.200000000000003,47.491110518472304
3.6750000000000003,28.4,58.95128313919102
3.6750000000000003,28.6,30.955848669034644
3.6750000000000003,28.8,27.926982190625353
3.6750000000000003,29.0,12.272205462377162
3.6750000000000003,29.200000000000003,18.106671560970028
3.6750000000000003,29.4,25.82587122223414
3.6750000000000003,29.6,39.80491378867302
3.6750000000000003,29.8,33.75673702723256
3.6750000000000003,30.0,19.730456589981866
3.6750000000000003,30.200000000000003,13.249473950559072
3.6750000000000003,30.4,13.177569030912704
3.6750000000000003,30.6,17.589609512588154
3.6750000000000003,30.8,25.134023623117386
3.6750000000000003,31.0,32.54835959314154
3.6750000000000003,31.200000000000003,35.46920526495011
3.6750000000000003,31.4,39.3536704429284
3.6750000000000003,31.6,44.30769748795008
3.6750000000000003,31.8,50.16304514299097
3.6750000000000003,32.0,33.994648181553295
3.6750000000000003,32.2,19.74900633320901
3.6750000000000003,32.4,18.590989579012483
3.6750000000000003,32.6,11.576621813513995
3.6750000000000003,32.8,38.583148292999816
3.6750000000000003,33.0,31.51071361878946
3.6750000000000003,33.2,22.590250757440636
3.6750000000000003,33.4,16.69844052157393
3.6750000000000003,33.6,23.385696526084022
3.6750000000000003,33.8,16.892811324834756
3.6750000000000003,34.0,16.368962803514282
3.6750000000000003,34.2,21.01208010496333
3.6750000000000003,34.4,28.96754224297611
3.6750000000000003,34.6,38.62874538781987
3.6750000000000003,34.8,49.03363088738281
3.6750000000000003,35.0,58.447305268029055
3.6750000000000003,35.2,69.04351341075709
3.6750000000000003,35.4,58.043412700191055
3.6750000000000003,35.6,49.05873209262468
3.6750000000000003,35.8,33.8997001711426
3.6750000000000003,36.0,40.75640010444901
3.6750000000000003,36.2,37.04945566727881
3.6750000000000003,36.400000000000006,52.61571068412804
3.6750000000000003,36.6,47.931892707293585
3.6750000000000003,36.8,41.57420071368605
3.6750000000000003,37.0,34.649511311286766
3.6750000000000003,37.2,31.622693049785603
3.6750000000000003,37.400000000000006,31.58937744080901
3.6750000000000003,37.6,39.835079004005394
3.6750000000000003,37.8,37.66850812893433
3.6750000000000003,38.0,38.63687220067406
3.6750000000000003,38.2,42.636905140872265
3.6750000000000003,38.400000000000006,49.9167334938834
3.6750000000000003,38.6,59.82077096146916
3.6750000000000003,38.8,72.05761008828227
3.6750000000000003,39.0,60.30485737822616
3.6750000000000003,39.2,54.751906808778685
3.6750000000000003,39.400000000000006,63.88594476575549
3.6750000000000003,39.6,59.816169003602944
3.6750000000000003,39.8,45.663547896879784
3.7,20.0,56.71760148008949
3.7,20.2,43.80191446698419
3.7,20.4,40.69343127075474
3.7,20.6,42.85334141363757
3.7,20.8,51.845301357622674
3.7,21.0,65.93762410403511
3.7,21.2,81.22882317720621
3.7,21.4,94.49077927944475
3.7,21.6,80.28450474632855
3.7,21.8,40.647551520588976
3.7,22.0,24.310232283998506
3.7,22.2,30.64759012751573
3.7,22.4,41.31148024379209
3.7,22.6,70.0268466792873
3.7,22.8,103.3537755698192
3.7,23.0,57.65062606240426
3.7,23.2,34.54999987239604
3.7,23.4,24.36397412687992
3.7,23.6,19.85676787517011
3.7,23.8,20.61091357276323
3.7,24.0,25.11205172252233
3.7,24.2,33.00024060527926
3.7,24.4,45.35676387516756
3.7,24.6,60.816782193670164
3.7,24.8,64.5547913126074
3.7,25.0,60.04107308597669
3.7,25.2,48.79343750118943
3.7,25.4,32.9491783537473
3.7,25.6,30.92835953590859
3.7,25.8,31.209065285268274
3.7,26.0,62.93843575815201
3.7,26.2,52.260585569121844
3.7,26.4,31.267467960318363
3.7,26.6,64.8943519172715
3.7,26.8,37.3184256712714
3.7,27.0,21.03736913482553
3.7,27.2,13.627689823773656
3.7,27.4,13.561172546369558
3.7,27.6,18.74649853958584
3.7,27.8,27.202071741054343
3.7,28.0,36.87619463231816
3.7,28.200000000000003,47.51845352551165
3.7,28.4,59.05161238832109
3.7,28.6,30.979458590639602
3.7,28.8,27.928577344325387
3.7,29.0,12.271330143562539
3.7,29.200000000000003,18.112624019723874
3.7,29.4,25.966680214154565
3.7,29.6,39.97150600617944
3.7,29.8,33.90823482180981
3.7,30.0,19.83211200310156
3.7,30.200000000000003,13.296001416589643
3.7,30.4,13.208336665253686
3.7,30.6,17.591827814521594
3.7,30.8,25.140557834971563
3.7,31.0,32.621014003482884
3.7,31.200000000000003,35.53707942923467
3.7,31.4,39.41730965668706
3.7,31.6,44.37790691119909
3.7,31.8,50.105305228187355
3.7,32.0,25.308105517579236
3.7,32.2,19.7275208910754
3.7,32.4,18.587964989420673
3.7,32.6,11.59389395506656
3.7,32.8,38.73070900288518
3.7,33.0,31.625790124967484
3.7,33.2,22.68320983452939
3.7,33.4,16.751873207341376
3.7,33.6,23.47586642192053
3.7,33.8,16.938371505837733
3.7,34.0,16.380318371533647
3.7,34.2,20.996798523651513
3.7,34.4,28.941781728941642
3.7,34.6,38.610479779912566
3.7,34.8,49.05669835052787
3.7,35.0,58.465585979809276
3.7,35.2,69.26323179821708
3.7,35.4,61.301045667382176
3.7,35.6,49.0474630427046
3.7,35.8,33.866363963965476
3.7,36.0,40.693685762897374
3.7,36.2,32.64243371315973
3.7,36.400000000000006,52.67567782734449
3.7,36.6,47.950456136832976
3.7,36.8,41.63797865158264
3.7,37.0,34.724924584575675
3.7,37.2,31.665356872895686
3.7,37.400000000000006,31.6257483780646
3.7,37.6,39.901073167132076
3.7,37.8,37.70143436349832
3.7,38.0,38.65214686758151
3.7,38.2,42.631100464017905
3.7,38.400000000000006,49.90752465381082
3.7,38.6,59.7957891453527
3.7,38.8,60.93773389440772
3.7,39.0,60.3345068033684
3.7,39.2,54.71436059226461
3.7,39.400000000000006,63.82591345383439
3.7,39.6,48.94049483723879
3.7,39.8,45.669096253703806
3.725,20.0,56.844316871849124
3.725,20.2,43.88342811056938
3.725,20.4,40.73996799166058
3.725,20.6,42.891270483440195
3.725,20.8,51.86561670668405
3.725,21.0,65.92482241923567
3.725,21.2,81.25318518403499
3.725,21.4,94.88026321544035
3.725,21.6,73.91600643090867
3.725,21.8,40.7531857319719
3.725,22.0,24.33715038782036
3.725,22.2,30.671384052321308
3.725,22.4,41.3098208187411
3.725,22.6,70.2247170578637
3.725,22.8,103.62690207601845
3.725,23.0,57.83193999655492
3.725,23.2,34.659739817048724
3.725,23.4,24.431255430879094
3.725,23.6,19.90419057224809
3.725,23.8,20.630550491079777
3.725,24.0,25.101443004435836
3.725,24.2,32.98084411851947
3.725,24.4,45.33864521989022
3.725,24.6,60.90352158048636
3.725,24.8,64.76039649768332
3.725,25.0,56.64009766774238
3.725,25.2,40.472358073038706
3.725,25.4,33.04402797643155
3.725,25.6,31.059128232571613
3.725,25.8,31.31658786378317
3.725,26.0,63.162936386088795
3.725,26.2,52.45087171931665
3.725,26.4,31.40915764637944
3.725,26.6,65.11192930564178
3.725,26.8,37.46565409267201
3.725,27.0,21.136466276387853
3.725,27.2,13.680909020304375
3.725,27.4,13.58389488282386
3.725,27.6,18.747028223229126
3.725,27.8,27.20773808710649
3.725,28.0,36.85949614121442
3.725,28.200000000000003,47.62822974795706
3.725,28.4,46.00576162534862
3.725,28.6,31.018487398051818
3.725,28.8,8.9858547159771
3.725,29.0,12.271293169053784
3.725,29.200000000000003,18.121345477817076
3.725,29.4,26.108286823010715
3.725,29.6,40.13282802446653
3.725,29.8,34.05512126233183
3.725,30.0,19.92625459571566
3.725,30.200000000000003,13.341375869247761
3.725,30.4,13.23785794671458
3.725,30.6,17.59584584667367
3.725,30.8,25.13718596306539
3.725,31.0,32.69066097982294
3.725,31.200000000000003,35.59819077725959
3.725,31.4,39.47024455964499
3.725,31.6,44.45186128170741
3.725,31.8,49.97633251067333
3.725,32.0,25.34766071859209
3.725,32.2,13.017012997108207
3.725,32.4,18.591718902164168
3.725,32.6,11.60916756989315
3.725,32.8,38.89500358094654
3.725,33.0,31.755925503402242
3.725,33.2,22.786877198165058
3.725,33.4,16.80894255368475
3.725,33.6,23.57870215943777
3.725,33.8,16.990257868495164
3.725,34.0,16.39717656565636
3.725,34.2,20.98467801725644
3.725,34.4,28.914908726488115
3.725,34.6,38.58873427284299
3.725,34.8,49.07576122481538
3.725,35.0,58.49152105000826
3.725,35.2,69.5095801340996
3.725,35.4,61.14504055538621
3.725,35.6,49.05639312299092
3.725,35.8,33.83512472938763
3.725,36.0,40.64151010278846
3.725,36.2,32.63874587837259
3.725,36.400000000000006,52.745225929011866
3.725,36.6,47.97485302214579
3.725,36.8,41.70394953377425
3.725,37.0,34.80271146648362
3.725,37.2,31.707801167188435
3.725,37.400000000000006,31.658211662266428
3.725,37.6,39.97253105962598
3.725,37.8,37.738609709220164
3.725,38.0,38.66626890344485
3.725,38.2,42.621245599469866
3.725,38.400000000000006,49.89480135870065
3.725,38.6,59.53652955804911
3.725,38.8,60.76880960201601
3.725,39.0,49.55890736357729
3.725,39.2,54.680279598834375
3.725,39.400000000000006,63.766921888642344
3.725,39.6,56.05973423289295
3.725,39.8,45.670598499731256
3.75,20.0,56.95800793061386
3.75,20.2,43.951337845798975
3.75,20.4,40.78231559197841
3.75,20.6,42.919216723880304
3.75,20.8,51.841338588911825
3.75,21.0,65.89897206380806
3.75,21.2,81.27697381033987
3.75,21.4,95.348749090935
3.75,21.6,70.96673749356661
3.75,21.8,40.8475915001198
3.75,22.0,24.358980082009754
3.75,22.2,30.693925083318064
3.75,22.4,41.29346142139475
3.75,22.6,70.46337525392354
3.75,22.8,103.95175863537067
3.75,23.0,58.02272693226004
3.75,23.2,34.771886337985904
3.75,23.4,24.500980995513533
3.75,23.6,19.956014526666742
3.75,23.8,20.65215136318371
3.75,24.0,25.11293416913561
3.75,24.2,32.99092087147676
3.75,24.4,45.29761144530384
3.75,24.6,61.005592479406346
3.75,24.8,65.0069406669893
3.75,25.0,54.13970716546477
3.75,25.2,40.54269335273283
3.75,25.4,33.14037438313374
3.75,25.6,31.189726571697726
3.75,25.8,31.43736197959719
3.75,26.0,63.37397984819462
3.75,26.2,52.6362670815214
3.75,26.4,31.574353244306728
3.75,26.6,65.36752217500685
3.75,26.8,37.63889781480907
3.75,27.0,21.252181754436073
3.75,27.2,13.743021428764932
